event_start,belief_time,source,cumulative_probability,event_value
2015-03-02 21:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.95,13.4993658825
2015-03-02 21:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.05,5.48599544275
2015-03-02 21:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.5,8.534953125000001
2015-03-02 21:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.95,12.95679427
2015-03-02 21:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.05,6.34685546875
2015-03-02 21:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.5,8.504421874999998
2015-03-02 21:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.95,13.027893879999999
2015-03-02 21:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.05,6.42587239575
2015-03-02 21:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.5,8.067312500000002
2015-03-02 21:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.95,14.114808595
2015-03-02 21:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.05,6.1483046875000005
2015-03-02 21:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.5,8.279640625000003
2015-03-02 21:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.95,14.1642415375
2015-03-02 21:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.05,6.25526692725
2015-03-02 21:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.5,8.404437500000004
2015-03-02 21:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.95,14.703709635
2015-03-02 21:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.05,6.0875553385
2015-03-02 21:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.5,8.541609375000002
2015-03-02 21:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.95,14.709742187500002
2015-03-02 21:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.05,6.24660416675
2015-03-02 21:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.5,9.188906250000002
2015-03-02 21:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.95,13.8291572725
2015-03-02 21:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.05,6.44476822925
2015-03-02 21:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.5,8.846828125000002
2015-03-02 21:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.95,13.705729164999997
2015-03-02 21:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.05,6.796061198
2015-03-02 21:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.5,8.869109374999997
2015-03-02 21:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.95,14.694869789999998
2015-03-02 21:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.05,6.56009765625
2015-03-02 21:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.5,9.59871875
2015-03-02 21:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.95,14.674121094999999
2015-03-02 21:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.05,6.632923177
2015-03-02 21:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.5,9.45434375
2015-03-02 21:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.95,14.811765625
2015-03-02 21:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.05,6.49601345475
2015-03-02 21:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.5,9.642031249999997
2015-03-02 21:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.95,14.9246272325
2015-03-02 21:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.05,6.4393822545
2015-03-02 21:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.5,8.951343749999998
2015-03-02 21:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.95,14.765214839999999
2015-03-02 21:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.05,6.5764973955
2015-03-02 21:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.5,8.644046874999997
2015-03-02 21:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.95,14.763515624999998
2015-03-02 21:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.05,6.707783203
2015-03-02 21:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.5,8.96390625
2015-03-02 21:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.95,14.7331770825
2015-03-02 21:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.05,6.82555664075
2015-03-02 21:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.5,8.432421875
2015-03-02 21:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.95,13.032203775
2015-03-02 21:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.05,6.6885850695
2015-03-02 21:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.5,8.110390624999999
2015-03-02 21:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.95,12.146047527499999
2015-03-02 21:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.05,6.81107486975
2015-03-02 21:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.5,7.959812499999999
2015-03-02 21:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.95,9.653270088
2015-03-02 21:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.05,6.67935267875
2015-03-02 21:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.5,7.901703125
2015-03-02 21:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.95,10.8495800775
2015-03-02 21:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.05,6.724980469
2015-03-02 21:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.5,7.888515624999996
2015-03-02 21:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.95,9.08044270825
2015-03-02 21:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.05,6.80095703125
2015-03-02 21:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.5,7.963171874999999
2015-03-02 21:00:00+00:00,2015-03-02 07:00:00+00:00,Random forest,0.95,10.316789712750001
2015-03-02 21:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.05,6.59917578125
2015-03-02 21:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.5,8.030843749999999
2015-03-02 21:00:00+00:00,2015-03-02 08:00:00+00:00,Random forest,0.95,9.892597656000001
2015-03-02 21:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.05,6.8068742557499995
2015-03-02 21:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.5,8.368828124999997
2015-03-02 21:00:00+00:00,2015-03-02 09:00:00+00:00,Random forest,0.95,12.182686197499999
2015-03-02 21:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.05,7.0076477865
2015-03-02 21:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.5,8.825015624999999
2015-03-02 21:00:00+00:00,2015-03-02 10:00:00+00:00,Random forest,0.95,12.505902995
2015-03-02 21:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.05,6.9503613285
2015-03-02 21:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.5,8.734984374999998
2015-03-02 21:00:00+00:00,2015-03-02 11:00:00+00:00,Random forest,0.95,13.286160155000001
2015-03-02 21:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.05,6.6459895832499996
2015-03-02 21:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.5,8.430656249999997
2015-03-02 21:00:00+00:00,2015-03-02 12:00:00+00:00,Random forest,0.95,12.494703775
2015-03-02 21:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.05,6.5710716145
2015-03-02 21:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.5,7.860140624999998
2015-03-02 21:00:00+00:00,2015-03-02 13:00:00+00:00,Random forest,0.95,11.1752304675
2015-03-02 21:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.05,5.9538541665
2015-03-02 21:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.5,7.913281249999999
2015-03-02 21:00:00+00:00,2015-03-02 14:00:00+00:00,Random forest,0.95,10.44349349
2015-03-02 21:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.05,6.79868973225
2015-03-02 21:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.5,8.477515624999999
2015-03-02 21:00:00+00:00,2015-03-02 15:00:00+00:00,Random forest,0.95,10.8870377625
2015-03-02 21:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.05,7.68002604175
2015-03-02 21:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.5,8.767734375
2015-03-02 21:00:00+00:00,2015-03-02 16:00:00+00:00,Random forest,0.95,11.747703125000001
2015-03-02 21:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.05,8.05123697925
2015-03-02 21:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.5,9.131328124999996
2015-03-02 21:00:00+00:00,2015-03-02 17:00:00+00:00,Random forest,0.95,10.9266015625
2015-03-02 21:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.05,8.6627089845
2015-03-02 21:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.5,9.342562499999998
2015-03-02 21:00:00+00:00,2015-03-02 18:00:00+00:00,Random forest,0.95,10.034921875
2015-03-02 21:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.05,8.817364583500002
2015-03-02 21:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.5,9.281203124999998
2015-03-02 21:00:00+00:00,2015-03-02 19:00:00+00:00,Random forest,0.95,9.7962740885
2015-03-02 21:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.05,8.8020709635
2015-03-02 21:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.5,9.0718125
2015-03-02 21:00:00+00:00,2015-03-02 20:00:00+00:00,Random forest,0.95,9.390005208249999
2015-03-02 21:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.05,8.79180729175
2015-03-02 21:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.5,8.949984375000001
2015-03-02 21:00:00+00:00,2015-03-02 21:00:00+00:00,Random forest,0.95,9.04801106775
2015-03-02 21:00:00+00:00,2015-03-02 22:00:00+00:00,Random forest,0.5,8.875
2015-03-02 22:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.05,3.4013671875
2015-03-02 22:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.5,6.914453125
2015-03-02 22:00:00+00:00,2015-02-27 22:00:00+00:00,Random forest,0.95,10.77836914
2015-03-02 22:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.05,4.546328125
2015-03-02 22:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.5,7.1976875000000025
2015-03-02 22:00:00+00:00,2015-02-27 23:00:00+00:00,Random forest,0.95,11.077695315
2015-03-02 22:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.05,4.23173828125
2015-03-02 22:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.5,7.102828125
2015-03-02 22:00:00+00:00,2015-02-28 00:00:00+00:00,Random forest,0.95,10.75680664
2015-03-02 22:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.05,3.28434244825
2015-03-02 22:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.5,6.928796875000001
2015-03-02 22:00:00+00:00,2015-02-28 01:00:00+00:00,Random forest,0.95,10.768383465
2015-03-02 22:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.05,2.990609375
2015-03-02 22:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.5,6.874656250000005
2015-03-02 22:00:00+00:00,2015-02-28 02:00:00+00:00,Random forest,0.95,10.8981386725
2015-03-02 22:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.05,4.0500848215
2015-03-02 22:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.5,6.716421875
2015-03-02 22:00:00+00:00,2015-02-28 03:00:00+00:00,Random forest,0.95,10.47462890625
2015-03-02 22:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.05,3.22048046875
2015-03-02 22:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.5,7.392796875
2015-03-02 22:00:00+00:00,2015-02-28 04:00:00+00:00,Random forest,0.95,10.6358463525
2015-03-02 22:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.05,5.152093750000001
2015-03-02 22:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.5,7.177843749999997
2015-03-02 22:00:00+00:00,2015-02-28 05:00:00+00:00,Random forest,0.95,10.48913151
2015-03-02 22:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.05,6.191892578000001
2015-03-02 22:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.5,7.34896875
2015-03-02 22:00:00+00:00,2015-02-28 06:00:00+00:00,Random forest,0.95,9.36693033825
2015-03-02 22:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.05,4.8929108075
2015-03-02 22:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.5,7.213921874999999
2015-03-02 22:00:00+00:00,2015-02-28 07:00:00+00:00,Random forest,0.95,9.137734375
2015-03-02 22:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.05,5.3308203125
2015-03-02 22:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.5,7.091234374999999
2015-03-02 22:00:00+00:00,2015-02-28 08:00:00+00:00,Random forest,0.95,8.9466158855
2015-03-02 22:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.05,3.995640625
2015-03-02 22:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.5,7.191328125
2015-03-02 22:00:00+00:00,2015-02-28 09:00:00+00:00,Random forest,0.95,9.193623046999999
2015-03-02 22:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.05,5.043098958250001
2015-03-02 22:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.5,7.234109375000001
2015-03-02 22:00:00+00:00,2015-02-28 10:00:00+00:00,Random forest,0.95,8.7251171875
2015-03-02 22:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.05,4.0554218752499995
2015-03-02 22:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.5,7.083421875000002
2015-03-02 22:00:00+00:00,2015-02-28 11:00:00+00:00,Random forest,0.95,9.371471353
2015-03-02 22:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.05,6.0057434895
2015-03-02 22:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.5,7.128265625000002
2015-03-02 22:00:00+00:00,2015-02-28 12:00:00+00:00,Random forest,0.95,9.045
2015-03-02 22:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.05,4.669238281250001
2015-03-02 22:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.5,7.2621875
2015-03-02 22:00:00+00:00,2015-02-28 13:00:00+00:00,Random forest,0.95,8.575247395749999
2015-03-02 22:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.05,5.33618489575
2015-03-02 22:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.5,7.250828124999999
2015-03-02 22:00:00+00:00,2015-02-28 14:00:00+00:00,Random forest,0.95,9.89595703125
2015-03-02 22:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.05,5.30442708325
2015-03-02 22:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.5,7.278578124999999
2015-03-02 22:00:00+00:00,2015-02-28 15:00:00+00:00,Random forest,0.95,9.838374255500002
2015-03-02 22:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.05,5.25285156275
2015-03-02 22:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.5,7.273531249999999
2015-03-02 22:00:00+00:00,2015-02-28 16:00:00+00:00,Random forest,0.95,10.2388515625
2015-03-02 22:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.05,5.153535156249999
2015-03-02 22:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.5,7.021249999999999
2015-03-02 22:00:00+00:00,2015-02-28 17:00:00+00:00,Random forest,0.95,9.732746092500001
2015-03-02 22:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.05,5.59609570325
2015-03-02 22:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.5,7.209234374999999
2015-03-02 22:00:00+00:00,2015-02-28 18:00:00+00:00,Random forest,0.95,9.537460937499999
2015-03-02 22:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.05,5.5340820312500005
2015-03-02 22:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.5,7.083765625
2015-03-02 22:00:00+00:00,2015-02-28 19:00:00+00:00,Random forest,0.95,9.76635416675
2015-03-02 22:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.05,5.481875
2015-03-02 22:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.5,7.255796875000001
2015-03-02 22:00:00+00:00,2015-02-28 20:00:00+00:00,Random forest,0.95,9.328115234750001
2015-03-02 22:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.05,5.19985677075
2015-03-02 22:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.5,7.117171875000002
2015-03-02 22:00:00+00:00,2015-02-28 21:00:00+00:00,Random forest,0.95,9.5821223965
2015-03-02 22:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.05,5.199716797
2015-03-02 22:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.5,7.033468749999999
2015-03-02 22:00:00+00:00,2015-02-28 22:00:00+00:00,Random forest,0.95,9.486054687500001
2015-03-02 22:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.05,5.759544271000001
2015-03-02 22:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.5,6.817046875
2015-03-02 22:00:00+00:00,2015-02-28 23:00:00+00:00,Random forest,0.95,9.021653645999999
2015-03-02 22:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.05,4.686233724
2015-03-02 22:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.5,7.086093749999999
2015-03-02 22:00:00+00:00,2015-03-01 00:00:00+00:00,Random forest,0.95,8.648848307249999
2015-03-02 22:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.05,4.485230469
2015-03-02 22:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.5,6.965828125000002
2015-03-02 22:00:00+00:00,2015-03-01 01:00:00+00:00,Random forest,0.95,8.088890067
2015-03-02 22:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.05,5.60975911475
2015-03-02 22:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.5,7.098453125000002
2015-03-02 22:00:00+00:00,2015-03-01 02:00:00+00:00,Random forest,0.95,8.58331770825
2015-03-02 22:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.05,5.7483151045
2015-03-02 22:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.5,7.1646718750000025
2015-03-02 22:00:00+00:00,2015-03-01 03:00:00+00:00,Random forest,0.95,9.766145834
2015-03-02 22:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.05,5.407936198
2015-03-02 22:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.5,7.176796875
2015-03-02 22:00:00+00:00,2015-03-01 04:00:00+00:00,Random forest,0.95,10.321546875000001
2015-03-02 22:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.05,5.0258333335
2015-03-02 22:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.5,7.132953125000002
2015-03-02 22:00:00+00:00,2015-03-01 05:00:00+00:00,Random forest,0.95,9.866837890500001
2015-03-02 22:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.05,5.05503125
2015-03-02 22:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.5,7.238406250000001
2015-03-02 22:00:00+00:00,2015-03-01 06:00:00+00:00,Random forest,0.95,11.78456510425
2015-03-02 22:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.05,5.2636875
2015-03-02 22:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.5,7.430484374999999
2015-03-02 22:00:00+00:00,2015-03-01 07:00:00+00:00,Random forest,0.95,11.181617187499999
2015-03-02 22:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.05,5.7030091147499995
2015-03-02 22:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.5,7.295609375
2015-03-02 22:00:00+00:00,2015-03-01 08:00:00+00:00,Random forest,0.95,10.07356770825
2015-03-02 22:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.05,4.97910714275
2015-03-02 22:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.5,7.368578124999999
2015-03-02 22:00:00+00:00,2015-03-01 09:00:00+00:00,Random forest,0.95,10.88175
2015-03-02 22:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.05,4.9164583332500005
2015-03-02 22:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.5,7.560109374999998
2015-03-02 22:00:00+00:00,2015-03-01 10:00:00+00:00,Random forest,0.95,11.3090768225
2015-03-02 22:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.05,5.208591146
2015-03-02 22:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.5,7.683453125000001
2015-03-02 22:00:00+00:00,2015-03-01 11:00:00+00:00,Random forest,0.95,12.3543166825
2015-03-02 22:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.05,5.2708398435
2015-03-02 22:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.5,7.671343750000002
2015-03-02 22:00:00+00:00,2015-03-01 12:00:00+00:00,Random forest,0.95,12.143164062499999
2015-03-02 22:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.05,6.2107324219999995
2015-03-02 22:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.5,7.697406250000001
2015-03-02 22:00:00+00:00,2015-03-01 13:00:00+00:00,Random forest,0.95,11.57170219375
2015-03-02 22:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.05,5.88544921875
2015-03-02 22:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.5,7.767359375
2015-03-02 22:00:00+00:00,2015-03-01 14:00:00+00:00,Random forest,0.95,12.0004589825
2015-03-02 22:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.05,6.30216015625
2015-03-02 22:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.5,7.730156249999999
2015-03-02 22:00:00+00:00,2015-03-01 15:00:00+00:00,Random forest,0.95,12.443820684999999
2015-03-02 22:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.05,5.761002604250001
2015-03-02 22:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.5,7.701156250000002
2015-03-02 22:00:00+00:00,2015-03-01 16:00:00+00:00,Random forest,0.95,11.7292441405
2015-03-02 22:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.05,5.73945638025
2015-03-02 22:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.5,8.003109375000003
2015-03-02 22:00:00+00:00,2015-03-01 17:00:00+00:00,Random forest,0.95,13.037527342500002
2015-03-02 22:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.05,5.811888021
2015-03-02 22:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.5,8.312343750000002
2015-03-02 22:00:00+00:00,2015-03-01 18:00:00+00:00,Random forest,0.95,12.488954427500001
2015-03-02 22:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.05,6.2088476565
2015-03-02 22:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.5,7.986531250000001
2015-03-02 22:00:00+00:00,2015-03-01 19:00:00+00:00,Random forest,0.95,11.81122721075
2015-03-02 22:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.05,6.38452571625
2015-03-02 22:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.5,8.015593749999999
2015-03-02 22:00:00+00:00,2015-03-01 20:00:00+00:00,Random forest,0.95,11.764257812499999
2015-03-02 22:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.05,5.7483125
2015-03-02 22:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.5,8.532531249999996
2015-03-02 22:00:00+00:00,2015-03-01 21:00:00+00:00,Random forest,0.95,13.9846614575
2015-03-02 22:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.05,6.00415625
2015-03-02 22:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.5,8.401031249999997
2015-03-02 22:00:00+00:00,2015-03-01 22:00:00+00:00,Random forest,0.95,13.767290365000001
2015-03-02 22:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.05,5.92864908875
2015-03-02 22:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.5,8.104
2015-03-02 22:00:00+00:00,2015-03-01 23:00:00+00:00,Random forest,0.95,13.69736198
2015-03-02 22:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.05,6.0458398435000005
2015-03-02 22:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.5,7.524734375
2015-03-02 22:00:00+00:00,2015-03-02 00:00:00+00:00,Random forest,0.95,10.98770833325
2015-03-02 22:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.05,6.14241015625
2015-03-02 22:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.5,7.554015625000002
2015-03-02 22:00:00+00:00,2015-03-02 01:00:00+00:00,Random forest,0.95,10.66779557375
2015-03-02 22:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.05,6.3744343377499995
2015-03-02 22:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.5,7.4376250000000015
2015-03-02 22:00:00+00:00,2015-03-02 02:00:00+00:00,Random forest,0.95,9.63203125
2015-03-02 22:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.05,6.201856026750001
2015-03-02 22:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.5,7.436171874999999
2015-03-02 22:00:00+00:00,2015-03-02 03:00:00+00:00,Random forest,0.95,10.19088086125
2015-03-02 22:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.05,6.006462673500001
2015-03-02 22:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.5,7.3558281249999995
2015-03-02 22:00:00+00:00,2015-03-02 04:00:00+00:00,Random forest,0.95,8.930264323
2015-03-02 22:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.05,6.27663671875
2015-03-02 22:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.5,7.579765624999999
2015-03-02 22:00:00+00:00,2015-03-02 05:00:00+00:00,Random forest,0.95,9.7806673185
2015-03-02 22:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.05,6.184202474
2015-03-02 22:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.5,7.470203125
2015-03-02 22:00:00+00:00,2015-03-02 06:00:00+00:00,Random forest,0.95,9.414895832
